ML_USE,GCS_FILE_PATH,LABEL
training,gs://grupo03-ml00/data/Potato___Late_blight/4ca06863-f89b-497c-bd3a-9bca78f02942___RS_LB 3088.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Strawberry___healthy/d94430d8-1f02-41c5-97b0-2fefd03ae088___RS_HL 4871.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/50bd37ab-bb09-4edc-ba61-70ace46811c3___FREC_Pwd.M 5015.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/95dbe9f1-ea94-4b3b-9ae4-5ee670226eee___FREC_Pwd.M 4829.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/12836245-bd1b-4032-b758-ac9128f5f31c___RS_L.Scorch 9946.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___healthy/941b9454-80e0-44c5-b1ca-d0b16527d2b7___RS_HL 4811.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/d2fad1d0-4bcc-4617-8be6-5d07a56e1483___JR_HL 9747.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/c28107c6-ea57-4044-bb6e-508d6d360cd7___RS_Early.B 7057.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/2696fb37-67b4-41bd-ba44-ceb715dbb0bb___RS_L.Scorch 1515.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___healthy/1106c3fc-92cb-41a6-a6c6-8f08b9b45108___RS_HL 1914.JPG,Potato___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/de72f767-861a-49cd-b0d1-0d6f4312c527___RS_L.Scorch 1294.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Early_blight/32c3bd85-3b12-4051-9185-12d39caaf94f___RS_Early.B 6684.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/4364711e-721a-42b2-ac6c-a7b945eeeca9___RS_L.Scorch 0063.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/265e32dc-44f3-40f8-8c5d-8bc223dd0f52___RS_LB 4859.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/aceeb511-1332-4d25-b9fe-64d53445396a___RS_LB 4837.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/e10ce839-9da1-4f23-9b5e-c5483f6eabbd___RS_LB 5328.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/655010d0-0bf7-4cba-8ebe-591a8bc5f552___RS_Early.B 7668.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/6f67cdb9-ea4c-4607-91dd-97763d14b2e2___RS_L.Scorch 1026.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Early_blight/585062b6-d5a4-4677-8b7f-773257399423___RS_Early.B 8558.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/b02424c2-23b8-49f2-bf9d-6ebb2589457a___JR_HL 9606.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/92757a8e-b68a-45b3-9d70-0281c8ea90ca___RS_Early.B 7199.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/c889dabb-e9dc-448c-80f3-791fea97fafd___JR_HL 9501.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/e6aec621-1699-433a-8cf5-7310ec895810___RS_Early.B 8764.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___healthy/7e760452-b0a5-48b0-8fb8-8e8a4f84c4e1___RS_HL 4463.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/5674826f-aeb6-4142-809e-ea9e4fd391c3___RS_LB 2940.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/79d33f58-35b7-45fa-b078-696375860260___JR_HL 4046.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/42bc0da9-199f-428f-854c-a9b05c57aa75___RS_LB 2770.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/2f4df59e-0a8a-42b7-8e1c-e39fa82bfb2d___JR_HL 9778.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/bac7e233-53f0-42bd-bc2a-3927e6029c33___RS_L.Scorch 1576.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___healthy/80bb8697-bfab-449b-b870-e1ed2089df58___RS_HL 1827.JPG,Potato___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/9d0f96e2-93c7-4202-b1d1-6f878c066be7___RS_LB 3106.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/b14b93eb-5c1b-4df8-a30f-17afd953e7fc___RS_LB 4101.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/14a60696-ce0e-4180-840e-3e7e5ebe3d48___JR_HL 4150.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/a601dd4d-4e81-4327-9e4e-fd19262a1306___RS_Early.B 8265.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/cdc5ed26-b023-41cb-9cd8-07e62df1e369___RS_Early.B 6864.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/37ac120b-240a-42fc-839c-90c6dea13d85___RS_LB 5214.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/9af3c619-59ed-4037-8106-26af5fadc388___FREC_Pwd.M 5011.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/c3a27b60-050c-4e41-a67f-fabae86321b1___RS_L.Scorch 1143.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/97df0152-e34f-4b34-bb2e-b2d9aadb19ee___JR_HL 4209.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/9ac456d7-d12d-4bfa-9030-775c16900f98___JR_HL 9729.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/35b90fdd-38f4-44b5-ad59-16812595024e___FREC_Pwd.M 4575.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___healthy/d1f8f26c-904b-4c19-8849-bc0d79b084de___RS_HL 2179.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/6cd8e267-d5ae-4baa-a872-4c0fc5a37d67___RS_Early.B 8184.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___healthy/51a03694-82cd-43a5-9877-ddce42c1a5ad___RS_HL 1779.JPG,Potato___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/47e92d20-e9f4-473c-8ca2-7ee794e4439b___RS_L.Scorch 1257.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Early_blight/cc48c415-4a2d-4d8d-94db-c736e7b7c882___RS_Early.B 7705.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/74316ef6-7cce-4ed9-8fbf-9bf42d14657c___RS_Early.B 7352.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/68851b6b-4572-4d7f-8df8-5c0e24479d4d___JR_HL 9461.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/6269aa19-6cb1-41de-828d-e59361033b3f___FREC_Pwd.M 0565.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/94f6ed8a-9bd1-4d29-b862-d195209d29d2___RS_L.Scorch 0027.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/c18ccf4d-dbd1-4387-931d-d26b619543f2___RS_L.Scorch 1338.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/a2cb6533-7fe2-44b9-bf05-566d0298625d___RS_L.Scorch 0142.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/c42f244f-92a2-4800-b6ae-6d623b54f55f___FREC_Pwd.M 4551.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/e9c1d612-c3f2-4637-8edd-5b619607c33b___FREC_Pwd.M 4712.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/b4f21001-a18e-46ca-9185-3172ef2a0de2___JR_HL 3934.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/14f6be82-3dbe-4194-a217-cb0038cf6f2b___RS_L.Scorch 0961.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Early_blight/541f3dc9-a330-4caf-97f3-88bec1b60c53___RS_Early.B 7767.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/c871d4ee-1726-4873-9e5c-ffe67de425fb___FREC_Pwd.M 4705.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/9705f45b-e0e3-4d0e-a0f0-ad1c9b3b32a0___JR_HL 4311.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/3d544e81-b7f3-4853-bb65-c78b125d1a6a___RS_LB 3238.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/432d8c13-039f-47e8-b02e-8ee4a283e6f4___RS_L.Scorch 0803.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Early_blight/5fa695b2-89f6-4c5e-b62f-2be61e2ad23a___RS_Early.B 7232.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/73fb0463-c023-4749-8c37-dd11304de9b1___RS_LB 3112.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/89b2e456-737b-4020-b788-c3f6a4927e69___RS_Early.B 7371.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___healthy/4c5da64b-2f39-4c84-9130-0ff7b8fcda7a___RS_HL 1662.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Strawberry___healthy/fdc2ad6e-3ed2-46be-b862-2475be5cc19a___RS_HL 4570.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/84f666da-9e17-4e90-9813-0ed64da175d9___RS_LB 2536.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/5fa21fbf-774d-48ec-916d-c1d7b8c11c82___RS_LB 4795.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Strawberry___healthy/a5f3534e-b953-4925-abfa-999eeb8aaf64___RS_HL 4845.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/a0622f86-c94d-4b59-9483-68c57dee81fa___RS_LB 4794.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/fb91b663-6a03-4165-8125-afc96e41ab5c___RS_LB 5130.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/898a840a-b4a5-4f12-830b-434e07538b2e___FREC_Pwd.M 4649.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/dfc76404-a47b-412e-8e88-f4ad933203ec___RS_L.Scorch 1301.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/11c7dacf-e6f4-4a31-a89b-e0d221eefdbf___RS_L.Scorch 1032.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/63dc685e-676c-4c9c-8f83-8f54bc7d6139___RS_LB 4117.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/2b8cfa81-e20f-4c28-b403-2cec2e5c0f2a___RS_Early.B 8145.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/21d09e46-a1f7-447b-8b15-2e48fb914825___JR_HL 9593.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/275c3337-11ee-487c-9093-bcd5e310c72c___RS_Early.B 7671.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/0de1122b-b2f0-4ae4-bd30-1893331a9ea1___JR_HL 9681.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/1852f6bd-fe20-4b33-8f30-d6678465e8f2___RS_L.Scorch 1390.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/eb5ff6de-b988-42d7-87bf-374a4b938af9___RS_LB 4234.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/79d1eb82-6017-447a-b43f-3c477c26bd42___RS_L.Scorch 9995.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/c312eaa4-27e2-4d22-85e3-fb7d103dc43e___FREC_Pwd.M 4644.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/801b35a7-86f6-4b0e-a5f0-dfc4d8031004___JR_HL 9790.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/f0f41a0d-7679-4e56-85df-44934fe0cb3b___RS_Early.B 7054.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/3869a630-48d2-4b52-82d1-0de064f14c3e___RS_L.Scorch 0936.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/3928d15a-b841-4524-a5be-b34546c358f2___FREC_Pwd.M 0324.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___healthy/71d3e6d6-4810-4fbe-9b58-ff339b0a62ab___RS_HL 1751.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/e93cfbbd-e8ca-46a9-b709-00d28fce4c51___FREC_Pwd.M 0468.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/3e7341dd-0dfa-43f4-ab70-9827f6669506___JR_HL 9609.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/2ccd8529-b99b-4ada-81c8-f9ae6e25cf3e___RS_L.Scorch 1014.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/8b990f9b-939d-4899-bd73-02cdb6fa251e___FREC_Pwd.M 5105.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/ada55066-abf9-4e86-99b6-6f06adbc85f2___FREC_Pwd.M 4518.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Early_blight/eb4fbc2b-c1a4-473f-a4e1-71ba04a7133c___RS_Early.B 7716.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/1e41d6af-63c2-47c2-8a71-f41e558eadbf___FREC_Pwd.M 4557.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/8ac9b3d3-23c6-42e1-84d7-c4109379b7a1___JR_HL 9640.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/5ebfa4f5-0bcb-4055-a44b-612cbbfdeb96___JR_HL 3987.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/d94eae91-7d2e-4394-b892-8c8c7fa9cf11___RS_LB 4864.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/5286ac37-b3ce-4177-bf6f-24ff545cabdd___RS_L.Scorch 1053.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/c9c77d66-5410-4974-be51-16a22f16a1e7___JR_HL 3995.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/c1011062-7bbf-45b2-bca2-1de3e5c5cd9a___JR_HL 4258.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/180382a7-d391-458f-ad59-6005358334eb___RS_L.Scorch 0105.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/2e2bc24d-9900-4b0b-a8ec-abb444350c03___RS_LB 4701.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/6abc96de-a85a-48c3-a821-5545e469122d___RS_L.Scorch 1386.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/359de5a6-ec09-4a2f-a50f-5b765140eb0b___RS_L.Scorch 1614.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/9e1dc573-9cc5-4bc1-9c95-63c7bfba54f1___RS_LB 2976.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/7f90c344-54de-4053-a406-3a67f9fb1108___RS_LB 3283.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/71f6c664-3b77-45ef-a1de-e00685c78add___RS_LB 4441.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/16842219-4e88-460a-bdf0-36bea112a8b6___FREC_Pwd.M 0343.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/4089802b-53ff-475e-a074-da6c0423a82a___FREC_Pwd.M 0313.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___healthy/4e4798cc-ae7d-4480-8c7d-2818b2b6a8fa___RS_HL 4417.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/201186ce-cec5-47ef-9f88-bd8c4abab2c8___RS_LB 2813.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/91f27d9d-080a-4590-b72f-a85053f02d22___FREC_Pwd.M 0336.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/e3d5a32d-3567-44f4-8ea2-79b413214a6d___FREC_Pwd.M 5144.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/23066177-8deb-44c9-8180-d38348f63c18___JR_HL 9492.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/8da2d8a3-159e-48eb-9ae6-fd82bdb22d5d___RS_Early.B 6923.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/9061c91f-b268-4725-a2b7-26500a26f1f1___JR_HL 4248.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/2cecdc8a-64a9-4aef-b9ec-c657b4b0ba51___RS_L.Scorch 1064.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/3309393c-ef14-44e9-9594-2a9861f1b1b7___RS_L.Scorch 1505.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/6522615a-cbe1-4770-a137-25a2c081e1d9___RS_LB 2917.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/6eb582da-cba3-44e1-832b-d8ef8526851a___FREC_Pwd.M 4774.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Late_blight/891ddb02-a289-4d8e-8380-7568686b7a08___RS_LB 3193.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/2bc972a0-789f-4e60-9882-2f16fc363dfc___RS_Early.B 7234.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/c9915ae5-62e9-483c-b89c-25d339e426ca___JR_HL 9759.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/11c4276a-f3a7-4a30-ab68-a3ec4d05cab5___FREC_Pwd.M 0369.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___healthy/a164ad90-be59-4ed8-948e-4b734e926490___RS_HL 4645.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/ad8c76f3-16b3-4d7f-a9e9-cbec8c398d34___RS_Early.B 6694.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/62104eb2-475c-47c3-9ed8-a1ea990b5c72___FREC_Pwd.M 5016.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/da2dd4af-37c1-4951-8fd3-e869cd3007b9___FREC_Pwd.M 4976.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/33d4cf68-a314-4898-a875-2b66672a98be___RS_L.Scorch 0815.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/a84e8ae1-cd86-43a2-b014-86ed8fbc0ad6___FREC_Pwd.M 5136.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Late_blight/1d389389-0585-433a-83c7-30b42db2ca3f___RS_LB 3322.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/6fdf8890-145d-4390-9e9d-eb529a4abb3d___JR_HL 4252.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/c3134b97-50a1-4aa2-937d-1e15405b9803___RS_LB 4565.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/7b10d01b-bc2c-41a9-8f7c-a08f07df1bb0___JR_HL 9744.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___healthy/8b799a37-bc78-416f-9081-1ac2d8caba6b___RS_HL 2190.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/c12ef0fd-7f67-4589-986a-31c0332bfa38___FREC_Pwd.M 4602.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/b56db96a-1581-4432-8d44-0d1884912a47___JR_HL 9894.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/80b27199-5f5a-48e0-8dd0-f75cf23e1519___FREC_Pwd.M 4927.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___healthy/30b0611b-c150-4668-8007-662129beaa6e___RS_HL 1806.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___healthy/9b5be0c5-7d7e-493d-88ba-c721c85f73ca___RS_HL 5405.JPG,Potato___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/eece2d00-3ed2-481e-a841-e8092f058039___JR_HL 9622.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___healthy/36a5809f-afaf-4c09-ab0c-023ce4fb2ba6___RS_HL 4592.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/a46afcb8-ce3a-4583-aa94-ad5ea4c66ab0___JR_HL 4102.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/ecbbb8dc-05c9-479d-9014-2278ad4df5fe___JR_HL 9666.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/02d6c81a-c5dc-4b29-848a-7a0b8c42e5ed___FREC_Pwd.M 4699.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/7ac5bc30-d798-4205-a5a6-1235eae3a66d___RS_L.Scorch 1533.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/09287918-9f73-4707-823f-f4331f5114a3___RS_LB 2604.JPG,Potato___Late_blight
